Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Africa Western and Central,AFW,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.3021996895339,1.28906020594439,1.13445504007627,1.12438860920842,..
Africa Western and Central,AFW,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.12893489569395,2.12460059347568,2.02316360835192,2.03153675503154,..
Africa Western and Central,AFW,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.79463153311284,2.80134615791766,2.73709240163821,2.75676369111526,..
Africa Western and Central,AFW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,809562635619.587,835569083587.038,827816677402.033,860770803765.784,893159530270.021
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.81314221429167,3.21240714716862,-0.927799548509384,3.98084832830041,3.76275849070855
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1828.91323261968,1839.2206304036,1775.71005810864,1800.07564247556,1821.54456289897
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,767025741475.038,822538393591.447,786460035395.026,844459722152.991,877863284874.068
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,1732.81654392311,1810.53800638238,1686.99789853738,1765.96530719796,1790.34880033979
Africa Western and Central,AFW,Gini index,SI.POV.GINI,..,..,..,..,..
Africa Western and Central,AFW,GNI (constant 2015 US$),NY.GNP.MKTP.KD,777544298450.993,807476012974.058,800046551650.453,821249498797.213,..
Africa Western and Central,AFW,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.06822525623348,3.84951887406216,-0.920084461238773,2.65021417853981,..
Africa Western and Central,AFW,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,1756.57940944452,1777.38330772411,1716.14168632036,1717.42723232789,..
Africa Western and Central,AFW,GNI (current US$),NY.GNP.MKTP.CD,734966693620.433,793016922666.685,758472686008.808,810199777422.53,844901937576.986
Africa Western and Central,AFW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Africa Western and Central,AFW,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..
Africa Western and Central,AFW,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.524496418797432,0.496944756871921,0.446410412831663,0.363047849646108,..
Africa Western and Central,AFW,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,284.103910935102,278.63746523442,285.258562511879,281.210886062937,..
Africa Western and Central,AFW,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..,..
Africa Western and Central,AFW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Africa Western and Central,AFW,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Africa Western and Central,AFW,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.78404994832044,1.76011151192936,2.43760882182242,3.65353287214207,7.96757361617946
Africa Western and Central,AFW,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,62.2663962686061,62.567514192062,61.8347033231332,62.034391291263,..
Africa Western and Central,AFW,"Labor force, total",SL.TLF.TOTL.IN,153462322,158740921,161644121,167022127,173269006
Africa Western and Central,AFW,Land area (sq. km),AG.LND.TOTL.K2,9045780,9045780,9045773,..,..
Africa Western and Central,AFW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.113247716781,58.5459790446893,58.3462397855696,58.0998277402241,..
Africa Western and Central,AFW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.2718124700128,56.5773921225952,56.1310226277444,55.903419131817,..
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.1891392680655,57.5557955517512,57.2263727312399,56.9886567820139,..
Africa Western and Central,AFW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,68.435173034668,69.0091781616211,68.9017181396484,..,..
Africa Western and Central,AFW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,50.963939666748,51.4354286193848,51.6396102905273,..,..
Africa Western and Central,AFW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,59.619270324707,60.1786613464355,60.2349891662598,..,..
Africa Western and Central,AFW,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,383100.981105,392786.20676,396651.374881,..,..
Africa Western and Central,AFW,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,24.5193032052133,24.5891759835483,..,..,..
Africa Western and Central,AFW,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..
Africa Western and Central,AFW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,63.0220022694384,63.3573726653271,..,..,..
Africa Western and Central,AFW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..
Africa Western and Central,AFW,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..
Africa Western and Central,AFW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..
Africa Western and Central,AFW,Population density (people per sq. km of land area),EN.POP.DNST,48.9340692566036,50.2229838665101,51.5366792865574,..,..
Africa Western and Central,AFW,Population in largest city,EN.URB.LCTY,..,..,..,..,..
Africa Western and Central,AFW,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.66923866802735,2.63398206911344,2.61564613985792,2.57337740168795,2.53979944247918
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,442646825,454306063,466189102,478185907,490330870
Africa Western and Central,AFW,"Population, female",SP.POP.TOTL.FE.IN,220253839,226004857,231877590,237813580,243821774
Africa Western and Central,AFW,"Population, male",SP.POP.TOTL.MA.IN,222392987,228301205,234311512,240372329,246509095
Africa Western and Central,AFW,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..
Africa Western and Central,AFW,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..
Africa Western and Central,AFW,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..
Africa Western and Central,AFW,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..
Africa Western and Central,AFW,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..
Africa Western and Central,AFW,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..
Africa Western and Central,AFW,Rural population,SP.RUR.TOTL,236154623,239621856,243081107,246481855,249836404
Africa Western and Central,AFW,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,23.3395500183105,23.7923107147217,24.0765209197998,..,..
Africa Western and Central,AFW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.0177116394043,45.3927307128906,..,..,..
Africa Western and Central,AFW,"School enrollment, primary (% gross)",SE.PRM.ENRR,91.7330932617188,90.5232009887695,88.7802124023438,..,..
Africa Western and Central,AFW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.86460971832275,10.0047903060913,10.2319202423096,..,..
Africa Western and Central,AFW,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.20159867370182,4.26141420020856,4.91414331502173,4.8736351630578,4.7421746002072
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Africa Western and Central,AFW,Urban population,SP.URB.TOTL,206492202,214684207,223107995,231704052,240494466
Africa Western and Central,AFW,Urban population growth (annual %),SP.URB.GROW,4.02943851080886,3.96722245230355,3.92380423213898,3.85286820402828,3.79381108104229
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.6494258286276,47.2554132163805,47.857831024778,48.454806269918,49.0473845486314
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.1769388289388,90.3528022912948,90.6350500075048,90.8456612947772,..
Arab World,ARB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.0827288557965,97.556454757753,97.6223030185652,97.6752915773698,..
Arab World,ARB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,83.8644020981042,84.564641915229,82.5082921227149,82.8265596183626,..
Arab World,ARB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.97606377037228,1.18228040293367,-7.56979798201321,..,..
Arab World,ARB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2259505702462.08,2316070911756.57,2121698582330.42,..,..
Arab World,ARB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,2394289361881.48,2422596575796.53,2239210909089.57,..,..
Arab World,ARB,Age dependency ratio (% of working-age population),SP.POP.DPND,62.3672881308218,62.1361642524949,62.0121261851651,61.8347863872138,61.398664382178
Arab World,ARB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.102987335756,24.5986203848929,24.2344825979038,23.7748332749749,..
Arab World,ARB,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..
Arab World,ARB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.22699181399284,5.19886642116107,5.61610840015073,5.75036744684021,..
Arab World,ARB,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,54.8789172727273,56.5046895454545,..,..,..
Arab World,ARB,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..
Arab World,ARB,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..
Arab World,ARB,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.92774053420841,1.83498585957168,2.30959128863029,2.15623866849967,..
Arab World,ARB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.29467836944604,4.6891168335528,4.68672802360574,4.70694754692698,..
Arab World,ARB,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.05779026160516,5.31467752065164,5.19706062826795,5.24212596970908,..
Arab World,ARB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2746264060308,2784099427710.71,2642873335981.75,2737055033985,2900258648311.05
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.44779469436179,1.37770318410186,-5.07259512082489,3.56360998164421,5.96274507818089
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6349.07297121612,6306.4617904293,5883.14084289505,5995.46651955559,6241.34453461308
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2843476105063.8,2868890920845.12,2533377484136.87,2928455523439.88,3557557256270.59
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,6573.81696971074,6498.52903712431,5639.39873488484,6414.72561815051,7655.84840197887
Arab World,ARB,Gini index,SI.POV.GINI,..,..,..,..,..
Arab World,ARB,GNI (constant 2015 US$),NY.GNP.MKTP.KD,2738761587094.68,2783429043117.56,2662682252886.66,2752190382162.16,..
Arab World,ARB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.88634569653898,1.63093626817886,-4.3380588605075,3.36157756632286,..
Arab World,ARB,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,6331.72804412611,6304.94325456828,5927.23627740195,6028.62020924441,..
Arab World,ARB,GNI (current US$),NY.GNP.MKTP.CD,2844385545678.44,2866966295561.82,2531207317851.31,2929393094404.58,3545723261548.59
Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Arab World,ARB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..
Arab World,ARB,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..
Arab World,ARB,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,17.069714251497,17.9139179938243,18.9730888071135,19.7633241550084,..
Arab World,ARB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..,..
Arab World,ARB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Arab World,ARB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Arab World,ARB,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.45814158007533,1.09184802655847,1.77740783806174,3.06328988941548,5.08754200853911
Arab World,ARB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..
Arab World,ARB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,48.893259764033,48.8432391123606,47.8270164338649,47.9252750670739,..
Arab World,ARB,"Labor force, total",SL.TLF.TOTL.IN,133896234,136747062,136323583,138917671,143174076
Arab World,ARB,Land area (sq. km),AG.LND.TOTL.K2,13100530,13100547,13100549,..,..
Arab World,ARB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.8423769640706,73.9393097680619,73.1127112182209,72.9896942067504,..
Arab World,ARB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.6093962051032,69.9069657642315,68.9362228892435,68.8324333178596,..
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6330166549463,71.8446260250446,70.9233595872331,70.814483021063,..
Arab World,ARB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,79.7820205688477,79.9417114257813,80.2191619873047,..,..
Arab World,ARB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,65.467399597168,65.8019485473633,66.3212966918945,..,..
Arab World,ARB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.9458618164063,73.1888732910156,73.5891876220703,..,..
Arab World,ARB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,685632.640252,694250.45005,649060.987449,..,..
Arab World,ARB,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.1366329624165,20.1980807392041,..,..,..
Arab World,ARB,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..
Arab World,ARB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,49.363266993105,49.2271393538395,..,..,..
Arab World,ARB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..
Arab World,ARB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..
Arab World,ARB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,33.0174180739253,33.6984203026026,34.2907992634507,..,..
Arab World,ARB,Population in largest city,EN.URB.LCTY,..,..,..,..,..
Arab World,ARB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..
Arab World,ARB,Population growth (annual %),SP.POP.GROW,2.09619401528857,2.06268690107076,1.75789900697592,1.62333518723852,1.78833854039462
Arab World,ARB,"Population, total",SP.POP.TOTL,432545676,441467739,449228296,456520777,464684914
Arab World,ARB,"Population, female",SP.POP.TOTL.FE.IN,208132727,212559954,216611530,220449451,224567216
Arab World,ARB,"Population, male",SP.POP.TOTL.MA.IN,224412950,228907787,232616766,236071329,240117694
Arab World,ARB,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..
Arab World,ARB,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..
Arab World,ARB,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..
Arab World,ARB,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..
Arab World,ARB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..
Arab World,ARB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..
Arab World,ARB,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..
Arab World,ARB,Rural population,SP.RUR.TOTL,178945980,181514684,183789991,185827299,187930334
Arab World,ARB,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,27.1865406036377,27.7719097137451,28.2497997283936,..,..
Arab World,ARB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.7761535644531,72.4419784545898,72.2646331787109,..,..
Arab World,ARB,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.8423385620117,96.0752563476563,96.2746734619141,..,..
Arab World,ARB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,32.8400611877441,33.3134498596191,33.2392807006836,..,..
Arab World,ARB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Arab World,ARB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.5833398623519,10.1651583217377,11.3483705415491,11.0236936255714,10.6640194008587
Arab World,ARB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Arab World,ARB,Urban population,SP.URB.TOTL,253599696,259953055,265438305,270693478,276754580
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,2.54795789791493,2.50527074764318,2.11009253189964,1.9798095832476,2.2391016011106
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.6295761563895,58.8838169749636,59.0876190110407,59.2948864669767,59.5574706520255
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5543062321296,98.02995092105,98.6553033226795,98.9122503727586,..
Caribbean small states,CSS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.5434507580892,99.6593959720578,99.6927400228634,99.7285672520198,..
Caribbean small states,CSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.5690141207624,96.4398833947594,97.7237418296403,98.2061839961802,..
Caribbean small states,CSS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..
Caribbean small states,CSS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,61531726498.4626,63769071169.1466,54439950152.0745,..,..
Caribbean small states,CSS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..,..
Caribbean small states,CSS,Age dependency ratio (% of working-age population),SP.POP.DPND,44.0638993033255,43.7657508052055,43.6823523980532,43.4543100778077,43.303667446771
Caribbean small states,CSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.1715001016997,13.9317557517394,13.6740695848413,13.5505606924573,..
Caribbean small states,CSS,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..
Caribbean small states,CSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.35014260595418,7.4852198389785,7.67845113024342,8.94012435154975,..
Caribbean small states,CSS,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,57.9752215384615,58.2176984615384,..,..,..
Caribbean small states,CSS,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..
Caribbean small states,CSS,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..
